order_id,session_id,campaign_id,channel,order_date,order_ts,order_value_usd,device,country
ORD-0015258,S00447904,C009,Email,2024-09-03,2024-09-03 17:46:29,55.76,desktop,MY
ORD-0015259,S00447911,C009,Email,2024-09-03,2024-09-03 22:00:41,76.75,mobile,HK
ORD-0015260,S00447919,C009,Email,2024-09-03,2024-09-03 19:52:03,102.62,mobile,HK
ORD-0015261,S00447923,C009,Email,2024-09-04,2024-09-04 17:47:30,67.68,mobile,HK
ORD-0015262,S00447926,C009,Email,2024-09-04,2024-09-04 06:20:27,87.43,mobile,US
ORD-0015263,S00447950,C009,Email,2024-09-05,2024-09-05 20:30:46,85.22,tablet,SG
ORD-0015264,S00447963,C009,Email,2024-09-06,2024-09-06 06:29:58,91.43,desktop,HK
ORD-0015265,S00447969,C009,Email,2024-09-06,2024-09-06 22:46:16,68.02,desktop,SG
ORD-0015266,S00447985,C009,Email,2024-09-08,2024-09-08 21:58:57,94.84,desktop,HK
ORD-0015267,S00447991,C009,Email,2024-09-09,2024-09-09 15:32:26,116.85,tablet,HK
ORD-0015268,S00447998,C009,Email,2024-09-09,2024-09-09 01:35:23,116.41,mobile,AU
ORD-0015269,S00448043,C009,Email,2024-09-11,2024-09-11 07:02:49,91.11,desktop,TW
ORD-0015270,S00448045,C009,Email,2024-09-11,2024-09-11 19:42:03,84.29,desktop,HK
ORD-0015271,S00448062,C009,Email,2024-09-11,2024-09-11 08:58:24,171.2,mobile,AU
ORD-0015272,S00448077,C009,Email,2024-09-12,2024-09-12 20:46:12,103.13,desktop,HK
ORD-0015273,S00448089,C009,Email,2024-09-12,2024-09-12 21:09:56,126.45,tablet,TW
ORD-0015274,S00448091,C009,Email,2024-09-12,2024-09-12 23:53:07,10.0,tablet,TW
ORD-0015275,S00448105,C009,Email,2024-09-13,2024-09-13 22:15:49,103.2,desktop,SG
ORD-0015276,S00448110,C009,Email,2024-09-13,2024-09-13 14:02:45,153.78,mobile,TW
ORD-0015277,S00448114,C009,Email,2024-09-13,2024-09-13 20:30:19,50.22,mobile,MY
ORD-0015278,S00448157,C009,Email,2024-09-14,2024-09-14 09:31:17,98.99,tablet,SG
ORD-0015279,S00448163,C009,Email,2024-09-14,2024-09-14 12:53:20,79.02,desktop,HK
ORD-0015280,S00448173,C009,Email,2024-09-14,2024-09-14 19:35:14,89.54,desktop,SG
ORD-0015281,S00448179,C009,Email,2024-09-14,2024-09-14 20:37:24,114.08,desktop,TW
ORD-0015282,S00448286,C009,Email,2024-09-20,2024-09-20 06:09:59,83.01,desktop,SG
ORD-0015283,S00448296,C009,Email,2024-09-21,2024-09-21 00:35:57,113.21,desktop,SG
ORD-0015284,S00448302,C009,Email,2024-09-21,2024-09-21 14:22:54,83.89,mobile,HK
ORD-0015285,S00448332,C009,Email,2024-09-21,2024-09-21 04:46:17,97.93,mobile,HK
ORD-0015286,S00448334,C009,Email,2024-09-22,2024-09-22 18:29:36,143.09,desktop,TW
ORD-0015287,S00448372,C009,Email,2024-09-24,2024-09-24 16:58:16,109.31,desktop,HK
ORD-0015288,S00448396,C009,Email,2024-09-25,2024-09-25 18:18:43,108.49,desktop,AU
ORD-0015289,S00448416,C009,Email,2024-09-26,2024-09-26 12:01:33,166.0,mobile,TW
ORD-0015290,S00448437,C009,Email,2024-09-27,2024-09-27 12:44:22,110.51,mobile,HK
ORD-0015291,S00448439,C009,Email,2024-09-27,2024-09-27 02:59:38,69.66,mobile,HK
ORD-0015292,S00448450,C009,Email,2024-09-28,2024-09-28 07:33:30,57.81,mobile,HK
ORD-0015293,S00448509,C009,Email,2024-10-01,2024-10-01 09:11:43,116.24,tablet,HK
ORD-0015294,S00448520,C009,Email,2024-10-01,2024-10-01 20:07:20,109.36,mobile,SG
ORD-0015295,S00448536,C009,Email,2024-10-02,2024-10-02 07:01:54,159.47,desktop,HK
ORD-0015296,S00448551,C009,Email,2024-10-03,2024-10-03 12:31:03,107.0,mobile,AU
ORD-0015297,S00448557,C009,Email,2024-10-03,2024-10-03 11:12:37,59.75,desktop,SG
ORD-0015298,S00448564,C009,Email,2024-10-03,2024-10-03 03:46:04,80.7,tablet,GB
ORD-0015299,S00448566,C009,Email,2024-10-03,2024-10-03 17:03:30,58.91,mobile,HK
ORD-0015300,S00448578,C009,Email,2024-10-04,2024-10-04 04:30:09,111.14,mobile,SG
ORD-0015301,S00448594,C009,Email,2024-10-04,2024-10-04 04:37:56,123.23,desktop,US
ORD-0015302,S00448608,C009,Email,2024-10-05,2024-10-05 23:39:48,150.4,tablet,HK
ORD-0015303,S00448610,C009,Email,2024-10-05,2024-10-05 20:44:57,107.75,desktop,MY
ORD-0015304,S00448642,C009,Email,2024-10-05,2024-10-05 23:33:23,123.0,desktop,AU
ORD-0015305,S00448668,C009,Email,2024-10-06,2024-10-06 08:17:45,71.17,mobile,HK
ORD-0015306,S00448687,C009,Email,2024-10-06,2024-10-06 20:00:07,127.16,tablet,SG
ORD-0015307,S00448712,C009,Email,2024-10-08,2024-10-08 15:21:28,62.38,mobile,SG
ORD-0015308,S00448715,C009,Email,2024-10-08,2024-10-08 21:47:47,99.99,tablet,HK
ORD-0015309,S00448716,C009,Email,2024-10-08,2024-10-08 22:51:50,102.9,mobile,SG
ORD-0015310,S00448726,C009,Email,2024-10-09,2024-10-09 22:22:56,130.81,desktop,HK
ORD-0015311,S00448799,C009,Email,2024-10-12,2024-10-12 09:31:04,53.68,desktop,SG
ORD-0015312,S00448819,C009,Email,2024-10-13,2024-10-13 11:59:25,93.96,tablet,JP
ORD-0015313,S00448824,C009,Email,2024-10-13,2024-10-13 20:42:23,92.76,desktop,HK
ORD-0015314,S00448853,C009,Email,2024-10-14,2024-10-14 22:51:54,105.64,mobile,US
ORD-0015315,S00448854,C009,Email,2024-10-14,2024-10-14 05:25:45,112.09,desktop,SG
ORD-0015316,S00448863,C009,Email,2024-10-15,2024-10-15 22:59:12,116.47,desktop,JP
ORD-0015317,S00448874,C009,Email,2024-10-16,2024-10-16 08:37:34,82.43,desktop,US
ORD-0015318,S00448878,C009,Email,2024-10-16,2024-10-16 03:49:48,101.21,desktop,US
ORD-0015319,S00448895,C009,Email,2024-10-16,2024-10-16 18:38:52,150.77,mobile,HK
ORD-0015320,S00448904,C009,Email,2024-10-17,2024-10-17 09:23:18,110.63,desktop,HK
ORD-0015321,S00448920,C009,Email,2024-10-18,2024-10-18 01:33:48,80.06,desktop,HK
ORD-0015322,S00448967,C009,Email,2024-10-20,2024-10-20 14:19:47,72.63,mobile,US
ORD-0015323,S00448976,C009,Email,2024-10-20,2024-10-20 16:37:54,68.92,desktop,SG
ORD-0015324,S00449022,C009,Email,2024-10-22,2024-10-22 20:13:33,119.59,mobile,HK
ORD-0015325,S00449040,C009,Email,2024-10-22,2024-10-22 21:06:30,123.19,mobile,MY
ORD-0015326,S00449044,C009,Email,2024-10-22,2024-10-22 20:41:34,124.31,mobile,HK
ORD-0015327,S00449073,C009,Email,2024-10-23,2024-10-23 21:52:20,95.56,desktop,AU
ORD-0015328,S00449078,C009,Email,2024-10-23,2024-10-23 22:26:21,111.18,desktop,GB
ORD-0015329,S00449095,C009,Email,2024-10-24,2024-10-24 11:14:24,99.05,tablet,HK
ORD-0015330,S00449120,C009,Email,2024-10-25,2024-10-25 21:18:56,154.19,desktop,TW
ORD-0015331,S00449174,C009,Email,2024-10-28,2024-10-28 23:03:25,84.18,mobile,AU
ORD-0015332,S00449189,C009,Email,2024-10-29,2024-10-29 12:01:19,89.0,mobile,US
ORD-0015333,S00449197,C009,Email,2024-10-30,2024-10-30 14:25:39,123.13,mobile,MY
ORD-0015334,S00449209,C009,Email,2024-10-30,2024-10-30 21:57:34,111.51,mobile,MY
ORD-0015335,S00449256,C009,Email,2024-10-31,2024-10-31 17:02:15,132.34,desktop,AU
ORD-0015336,S00449276,C009,Email,2024-11-01,2024-11-01 22:10:07,104.85,desktop,GB
ORD-0015337,S00449298,C009,Email,2024-11-03,2024-11-03 22:53:03,72.74,desktop,HK
ORD-0015338,S00449352,C009,Email,2024-11-03,2024-11-03 10:41:55,97.93,desktop,MY
ORD-0015339,S00449358,C009,Email,2024-11-03,2024-11-03 09:46:00,160.5,tablet,MY
ORD-0015340,S00449373,C009,Email,2024-11-04,2024-11-04 11:04:20,72.51,desktop,HK
ORD-0015341,S00449379,C009,Email,2024-11-04,2024-11-04 16:10:23,26.74,desktop,AU
ORD-0015342,S00449401,C009,Email,2024-11-04,2024-11-04 10:43:28,152.43,desktop,US
ORD-0015343,S00449417,C009,Email,2024-11-05,2024-11-05 03:27:47,90.1,mobile,HK
ORD-0015344,S00449476,C009,Email,2024-11-07,2024-11-07 11:51:25,73.24,mobile,HK
ORD-0015345,S00449517,C009,Email,2024-11-07,2024-11-07 14:46:40,125.29,desktop,HK
ORD-0015346,S00449518,C009,Email,2024-11-07,2024-11-07 13:18:50,75.09,mobile,HK
ORD-0015347,S00449520,C009,Email,2024-11-08,2024-11-08 20:34:30,116.01,desktop,US
ORD-0015348,S00449569,C009,Email,2024-11-09,2024-11-09 20:39:42,104.96,mobile,MY
ORD-0015349,S00449586,C009,Email,2024-11-10,2024-11-10 10:59:14,163.77,mobile,SG
ORD-0015350,S00449598,C009,Email,2024-11-10,2024-11-10 21:45:30,109.16,desktop,HK
ORD-0015351,S00449600,C009,Email,2024-11-11,2024-11-11 14:08:13,107.84,tablet,HK
ORD-0015352,S00449608,C009,Email,2024-11-11,2024-11-11 00:50:16,95.1,mobile,SG
ORD-0015353,S00449619,C009,Email,2024-11-11,2024-11-11 02:43:29,49.12,desktop,MY
ORD-0015354,S00449624,C009,Email,2024-11-11,2024-11-11 00:25:30,88.49,desktop,HK
ORD-0015355,S00449687,C009,Email,2024-11-13,2024-11-13 10:55:58,104.68,mobile,HK
ORD-0015356,S00449707,C009,Email,2024-11-13,2024-11-13 09:07:01,111.03,desktop,TW
ORD-0015357,S00449725,C009,Email,2024-11-14,2024-11-14 16:40:05,40.56,mobile,HK
ORD-0015358,S00449734,C009,Email,2024-11-14,2024-11-14 21:32:19,123.65,mobile,TW
ORD-0015359,S00449739,C009,Email,2024-11-15,2024-11-15 03:46:33,113.61,mobile,HK
ORD-0015360,S00449751,C009,Email,2024-11-15,2024-11-15 10:39:08,73.1,mobile,HK
ORD-0015361,S00449757,C009,Email,2024-11-15,2024-11-15 19:51:39,130.53,desktop,SG
ORD-0015362,S00449770,C009,Email,2024-11-16,2024-11-16 18:13:21,84.5,mobile,SG
ORD-0015363,S00449774,C009,Email,2024-11-16,2024-11-16 21:01:01,48.35,tablet,SG
ORD-0015364,S00449785,C009,Email,2024-11-16,2024-11-16 09:35:54,134.65,desktop,HK
ORD-0015365,S00449793,C009,Email,2024-11-16,2024-11-16 01:39:51,90.77,desktop,US
ORD-0015366,S00449879,C009,Email,2024-11-18,2024-11-18 18:52:04,115.43,mobile,TW
ORD-0015367,S00449884,C009,Email,2024-11-18,2024-11-18 00:41:37,125.04,mobile,HK
ORD-0015368,S00449885,C009,Email,2024-11-18,2024-11-18 12:07:08,167.63,desktop,HK
ORD-0015369,S00449894,C009,Email,2024-11-19,2024-11-19 05:41:26,86.4,desktop,SG
ORD-0015370,S00449898,C009,Email,2024-11-19,2024-11-19 12:49:10,116.76,mobile,SG
ORD-0015371,S00449926,C009,Email,2024-11-19,2024-11-19 12:45:05,101.78,mobile,MY
ORD-0015372,S00449941,C009,Email,2024-11-20,2024-11-20 11:23:16,117.84,desktop,TW
ORD-0015373,S00449942,C009,Email,2024-11-20,2024-11-20 13:36:46,91.44,tablet,AU
ORD-0015374,S00449962,C009,Email,2024-11-21,2024-11-21 22:46:44,88.16,mobile,SG
ORD-0015375,S00449974,C009,Email,2024-11-21,2024-11-21 16:01:02,64.28,desktop,MY
ORD-0015376,S00449977,C009,Email,2024-11-21,2024-11-21 09:26:19,76.65,mobile,HK
ORD-0015377,S00449986,C009,Email,2024-11-21,2024-11-21 11:04:47,111.67,desktop,US
ORD-0015378,S00450007,C009,Email,2024-11-22,2024-11-22 06:22:07,61.15,mobile,GB
ORD-0015379,S00450029,C009,Email,2024-11-23,2024-11-23 16:08:45,98.26,desktop,TW
ORD-0015380,S00450044,C009,Email,2024-11-23,2024-11-23 06:10:41,114.8,mobile,GB
ORD-0015381,S00450048,C009,Email,2024-11-23,2024-11-23 20:07:24,85.88,mobile,US
ORD-0015382,S00450060,C009,Email,2024-11-24,2024-11-24 01:50:10,119.99,mobile,SG
ORD-0015383,S00450084,C009,Email,2024-11-25,2024-11-25 12:01:49,89.67,mobile,JP
ORD-0015384,S00450093,C009,Email,2024-11-25,2024-11-25 22:29:15,90.49,mobile,HK
ORD-0015385,S00450097,C009,Email,2024-11-25,2024-11-25 11:23:40,157.94,mobile,HK
ORD-0015386,S00450123,C009,Email,2024-11-26,2024-11-26 19:11:16,126.78,desktop,SG
ORD-0015387,S00450142,C009,Email,2024-11-27,2024-11-27 18:06:37,78.85,mobile,AU
ORD-0015388,S00450150,C009,Email,2024-11-28,2024-11-28 03:07:25,161.46,mobile,SG
ORD-0015389,S00450162,C009,Email,2024-11-29,2024-11-29 06:44:49,69.97,desktop,US
ORD-0015390,S00450168,C009,Email,2024-11-29,2024-11-29 03:06:40,20.31,desktop,TW
ORD-0015391,S00450184,C009,Email,2024-11-29,2024-11-29 05:51:16,127.23,mobile,SG
ORD-0015392,S00450189,C009,Email,2024-11-29,2024-11-29 17:28:04,112.52,mobile,SG
ORD-0015393,S00450196,C009,Email,2024-11-29,2024-11-29 04:47:32,79.92,mobile,SG
ORD-0015394,S00450201,C009,Email,2024-11-30,2024-11-30 11:53:11,136.0,desktop,GB
ORD-0015395,S00450224,C010,Email,2024-01-01,2024-01-01 21:05:38,131.25,desktop,SG
ORD-0015396,S00450235,C010,Email,2024-01-02,2024-01-02 18:49:27,108.11,mobile,HK
ORD-0015397,S00450237,C010,Email,2024-01-02,2024-01-02 06:57:22,153.1,desktop,HK
ORD-0015398,S00450242,C010,Email,2024-01-02,2024-01-02 01:42:10,105.4,mobile,AU
ORD-0015399,S00450251,C010,Email,2024-01-02,2024-01-02 09:20:26,98.7,desktop,HK
ORD-0015400,S00450277,C010,Email,2024-01-06,2024-01-06 03:36:28,80.84,desktop,HK
ORD-0015401,S00450284,C010,Email,2024-01-06,2024-01-06 08:07:41,55.87,tablet,US
ORD-0015402,S00450288,C010,Email,2024-01-06,2024-01-06 15:26:41,98.08,mobile,HK
ORD-0015403,S00450301,C010,Email,2024-01-08,2024-01-08 08:41:49,110.01,desktop,JP
ORD-0015404,S00450309,C010,Email,2024-01-09,2024-01-09 19:56:35,71.9,mobile,HK
ORD-0015405,S00450315,C010,Email,2024-01-09,2024-01-09 07:24:30,112.44,desktop,TW
ORD-0015406,S00450316,C010,Email,2024-01-09,2024-01-09 07:45:48,115.91,desktop,HK
ORD-0015407,S00450326,C010,Email,2024-01-11,2024-01-11 04:06:49,104.6,desktop,AU
ORD-0015408,S00450328,C010,Email,2024-01-11,2024-01-11 10:38:26,76.46,tablet,SG
ORD-0015409,S00450339,C010,Email,2024-01-14,2024-01-14 18:34:54,112.25,desktop,HK
ORD-0015410,S00450341,C010,Email,2024-01-14,2024-01-14 09:45:16,93.97,mobile,HK
ORD-0015411,S00450347,C010,Email,2024-01-15,2024-01-15 07:25:04,104.71,mobile,SG
ORD-0015412,S00450351,C010,Email,2024-01-15,2024-01-15 04:21:46,122.08,desktop,TW
ORD-0015413,S00450377,C010,Email,2024-01-18,2024-01-18 02:33:05,103.96,desktop,US
ORD-0015414,S00450378,C010,Email,2024-01-19,2024-01-19 20:10:57,140.09,desktop,HK
ORD-0015415,S00450385,C010,Email,2024-01-19,2024-01-19 17:56:23,42.64,desktop,HK
ORD-0015416,S00450414,C010,Email,2024-01-22,2024-01-22 20:17:53,95.59,mobile,HK
ORD-0015417,S00450440,C010,Email,2024-01-25,2024-01-25 01:57:59,75.88,mobile,HK
ORD-0015418,S00450457,C010,Email,2024-01-28,2024-01-28 10:51:00,102.24,desktop,HK
ORD-0015419,S00450471,C010,Email,2024-01-29,2024-01-29 11:47:44,129.03,mobile,MY
ORD-0015420,S00450474,C010,Email,2024-01-30,2024-01-30 01:04:02,114.18,mobile,JP
ORD-0015421,S00450489,C010,Email,2024-01-31,2024-01-31 21:01:19,95.12,mobile,HK
ORD-0015422,S00450503,C010,Email,2024-02-01,2024-02-01 06:19:30,88.14,tablet,HK
ORD-0015423,S00450526,C010,Email,2024-02-04,2024-02-04 05:25:09,80.94,mobile,JP
ORD-0015424,S00450544,C010,Email,2024-02-06,2024-02-06 07:01:54,98.03,mobile,SG
ORD-0015425,S00450546,C010,Email,2024-02-06,2024-02-06 23:22:11,83.93,tablet,HK
ORD-0015426,S00450561,C010,Email,2024-02-07,2024-02-07 05:01:18,64.02,tablet,AU
ORD-0015427,S00450570,C010,Email,2024-02-09,2024-02-09 18:13:56,59.92,mobile,AU
ORD-0015428,S00450576,C010,Email,2024-02-09,2024-02-09 01:26:55,90.94,desktop,SG
ORD-0015429,S00450578,C010,Email,2024-02-09,2024-02-09 08:42:20,82.41,desktop,SG
ORD-0015430,S00450582,C010,Email,2024-02-10,2024-02-10 11:35:50,119.97,mobile,TW
ORD-0015431,S00450614,C010,Email,2024-02-12,2024-02-12 20:10:15,122.28,desktop,HK
ORD-0015432,S00450615,C010,Email,2024-02-12,2024-02-12 09:00:04,116.2,tablet,SG
ORD-0015433,S00450625,C010,Email,2024-02-13,2024-02-13 00:18:25,155.06,desktop,GB
ORD-0015434,S00450638,C010,Email,2024-02-14,2024-02-14 03:01:14,98.32,desktop,AU
ORD-0015435,S00450651,C010,Email,2024-02-14,2024-02-14 14:37:53,56.39,mobile,SG
ORD-0015436,S00450657,C010,Email,2024-02-14,2024-02-14 18:30:02,104.72,desktop,US
ORD-0015437,S00450663,C010,Email,2024-02-15,2024-02-15 09:52:29,151.27,mobile,HK
ORD-0015438,S00450665,C010,Email,2024-02-15,2024-02-15 17:31:34,76.19,desktop,US
ORD-0015439,S00450685,C010,Email,2024-02-17,2024-02-17 07:23:27,79.23,mobile,JP
ORD-0015440,S00450700,C010,Email,2024-02-18,2024-02-18 20:52:03,55.25,mobile,HK
ORD-0015441,S00450708,C010,Email,2024-02-19,2024-02-19 01:10:16,100.35,desktop,HK
ORD-0015442,S00450709,C010,Email,2024-02-20,2024-02-20 21:36:48,109.36,tablet,SG
ORD-0015443,S00450715,C010,Email,2024-02-22,2024-02-22 17:07:24,57.57,mobile,MY
ORD-0015444,S00450735,C010,Email,2024-02-25,2024-02-25 13:38:29,75.48,mobile,JP
ORD-0015445,S00450737,C010,Email,2024-02-25,2024-02-25 05:09:06,127.69,mobile,SG
ORD-0015446,S00450738,C010,Email,2024-02-25,2024-02-25 03:29:16,115.08,mobile,HK
ORD-0015447,S00450742,C010,Email,2024-02-25,2024-02-25 19:22:47,89.11,desktop,TW
ORD-0015448,S00450746,C010,Email,2024-02-26,2024-02-26 02:12:49,137.7,mobile,SG
ORD-0015449,S00450765,C010,Email,2024-02-28,2024-02-28 07:44:25,103.11,desktop,US
ORD-0015450,S00450781,C010,Email,2024-02-29,2024-02-29 12:23:51,140.62,mobile,TW
ORD-0015451,S00450788,C010,Email,2024-03-01,2024-03-01 07:14:26,106.66,mobile,HK
ORD-0015452,S00450796,C010,Email,2024-03-03,2024-03-03 16:45:41,104.76,mobile,SG
ORD-0015453,S00450806,C010,Email,2024-03-04,2024-03-04 21:00:49,71.33,mobile,HK
ORD-0015454,S00450815,C010,Email,2024-03-05,2024-03-05 23:27:24,132.08,tablet,HK
ORD-0015455,S00450821,C010,Email,2024-03-07,2024-03-07 07:16:17,123.83,desktop,GB
ORD-0015456,S00450823,C010,Email,2024-03-07,2024-03-07 10:19:16,60.38,mobile,TW
ORD-0015457,S00450824,C010,Email,2024-03-07,2024-03-07 19:06:48,56.48,mobile,TW
ORD-0015458,S00450863,C010,Email,2024-03-11,2024-03-11 05:09:40,87.03,tablet,TW
ORD-0015459,S00450864,C010,Email,2024-03-11,2024-03-11 17:01:06,107.24,mobile,HK
ORD-0015460,S00450873,C010,Email,2024-03-12,2024-03-12 06:23:17,114.93,desktop,US
ORD-0015461,S00450883,C010,Email,2024-03-13,2024-03-13 02:25:23,66.53,mobile,TW
ORD-0015462,S00450884,C010,Email,2024-03-13,2024-03-13 19:29:49,148.49,desktop,TW
ORD-0015463,S00450887,C010,Email,2024-03-15,2024-03-15 11:30:56,117.89,mobile,SG
ORD-0015464,S00450892,C010,Email,2024-03-15,2024-03-15 13:22:56,101.95,mobile,TW
ORD-0015465,S00450906,C010,Email,2024-03-17,2024-03-17 17:12:10,100.31,mobile,JP
ORD-0015466,S00450908,C010,Email,2024-03-17,2024-03-17 20:02:37,118.42,desktop,HK
ORD-0015467,S00450912,C010,Email,2024-03-17,2024-03-17 10:58:06,95.7,desktop,TW
ORD-0015468,S00450933,C010,Email,2024-03-18,2024-03-18 21:12:25,107.8,desktop,TW
ORD-0015469,S00450938,C010,Email,2024-03-18,2024-03-18 19:47:44,125.95,mobile,SG
ORD-0015470,S00450945,C010,Email,2024-03-21,2024-03-21 05:34:06,160.05,mobile,US
ORD-0015471,S00450953,C010,Email,2024-03-21,2024-03-21 08:24:07,102.56,desktop,SG
ORD-0015472,S00450956,C010,Email,2024-03-22,2024-03-22 07:05:14,100.64,desktop,SG
ORD-0015473,S00450975,C010,Email,2024-03-26,2024-03-26 01:13:17,80.05,desktop,HK
ORD-0015474,S00450979,C010,Email,2024-03-26,2024-03-26 15:38:53,77.32,desktop,HK
ORD-0015475,S00450991,C010,Email,2024-03-27,2024-03-27 03:24:15,134.09,mobile,TW
ORD-0015476,S00451013,C010,Email,2024-03-30,2024-03-30 02:15:57,121.56,mobile,TW
ORD-0015477,S00451030,C010,Email,2024-04-02,2024-04-02 03:23:04,99.89,desktop,MY
ORD-0015478,S00451049,C010,Email,2024-04-04,2024-04-04 20:08:31,101.1,desktop,HK
ORD-0015479,S00451050,C010,Email,2024-04-04,2024-04-04 03:09:01,66.68,desktop,US
ORD-0015480,S00451052,C010,Email,2024-04-05,2024-04-05 03:13:28,123.53,desktop,SG
ORD-0015481,S00451076,C010,Email,2024-04-08,2024-04-08 18:14:33,84.82,mobile,HK
ORD-0015482,S00451088,C010,Email,2024-04-10,2024-04-10 09:39:01,114.91,desktop,HK
ORD-0015483,S00451089,C010,Email,2024-04-10,2024-04-10 03:49:20,145.2,desktop,TW
ORD-0015484,S00451103,C010,Email,2024-04-10,2024-04-10 18:38:46,94.98,mobile,TW
ORD-0015485,S00451114,C010,Email,2024-04-12,2024-04-12 21:40:55,127.7,desktop,TW
ORD-0015486,S00451124,C010,Email,2024-04-13,2024-04-13 08:00:03,95.47,desktop,HK
ORD-0015487,S00451149,C010,Email,2024-04-15,2024-04-15 23:58:39,141.6,mobile,AU
ORD-0015488,S00451172,C010,Email,2024-04-17,2024-04-17 14:00:59,163.52,tablet,SG
ORD-0015489,S00451174,C010,Email,2024-04-17,2024-04-17 00:28:35,127.58,mobile,MY
ORD-0015490,S00451178,C010,Email,2024-04-18,2024-04-18 21:29:47,113.81,desktop,SG
ORD-0015491,S00451180,C010,Email,2024-04-18,2024-04-18 20:41:29,163.53,mobile,JP
ORD-0015492,S00451209,C010,Email,2024-04-20,2024-04-20 14:55:04,82.53,mobile,JP
ORD-0015493,S00451240,C010,Email,2024-04-25,2024-04-25 05:17:39,69.54,mobile,GB
ORD-0015494,S00451247,C010,Email,2024-04-26,2024-04-26 11:38:09,73.07,mobile,JP
ORD-0015495,S00451259,C010,Email,2024-04-28,2024-04-28 03:18:27,35.67,desktop,HK
ORD-0015496,S00451271,C010,Email,2024-04-29,2024-04-29 18:54:40,103.58,desktop,JP
ORD-0015497,S00451272,C010,Email,2024-04-29,2024-04-29 09:17:28,181.34,desktop,US
ORD-0015498,S00451280,C010,Email,2024-04-29,2024-04-29 15:47:46,95.29,desktop,SG
ORD-0015499,S00451285,C010,Email,2024-04-30,2024-04-30 04:49:38,83.06,desktop,AU
ORD-0015500,S00451299,C010,Email,2024-05-01,2024-05-01 10:39:26,104.93,mobile,SG
ORD-0015501,S00451311,C010,Email,2024-05-03,2024-05-03 19:58:50,127.8,desktop,TW
ORD-0015502,S00451320,C010,Email,2024-05-03,2024-05-03 14:33:34,121.3,tablet,TW
ORD-0015503,S00451327,C010,Email,2024-05-04,2024-05-04 04:40:51,84.59,desktop,MY
ORD-0015504,S00451331,C010,Email,2024-05-05,2024-05-05 18:25:02,128.7,mobile,TW
ORD-0015505,S00451332,C010,Email,2024-05-05,2024-05-05 21:06:44,85.42,mobile,TW
ORD-0015506,S00451336,C010,Email,2024-05-05,2024-05-05 09:51:12,74.8,desktop,TW
ORD-0015507,S00451343,C010,Email,2024-05-07,2024-05-07 16:13:30,118.37,desktop,GB
ORD-0015508,S00451352,C010,Email,2024-05-07,2024-05-07 12:29:32,98.34,desktop,HK
ORD-0015509,S00451359,C010,Email,2024-05-08,2024-05-08 13:16:11,119.83,mobile,SG
ORD-0015510,S00451389,C010,Email,2024-05-12,2024-05-12 14:07:39,82.81,desktop,SG
ORD-0015511,S00451391,C010,Email,2024-05-12,2024-05-12 00:55:55,97.18,desktop,HK
ORD-0015512,S00451410,C010,Email,2024-05-14,2024-05-14 18:17:09,148.65,desktop,SG
ORD-0015513,S00451411,C010,Email,2024-05-14,2024-05-14 08:58:20,116.51,desktop,JP
ORD-0015514,S00451423,C010,Email,2024-05-16,2024-05-16 17:02:53,108.46,mobile,HK
ORD-0015515,S00451431,C010,Email,2024-05-17,2024-05-17 23:11:32,98.6,desktop,TW
ORD-0015516,S00451467,C010,Email,2024-05-22,2024-05-22 05:45:06,73.96,mobile,SG
ORD-0015517,S00451474,C010,Email,2024-05-22,2024-05-22 20:34:04,120.29,desktop,HK
ORD-0015518,S00451475,C010,Email,2024-05-23,2024-05-23 22:11:49,110.77,desktop,US
ORD-0015519,S00451476,C010,Email,2024-05-23,2024-05-23 05:16:36,67.58,tablet,TW
ORD-0015520,S00451500,C010,Email,2024-05-24,2024-05-24 02:22:02,112.32,desktop,US
ORD-0015521,S00451521,C010,Email,2024-05-26,2024-05-26 06:11:01,27.96,mobile,JP
ORD-0015522,S00451533,C010,Email,2024-05-27,2024-05-27 20:09:41,88.32,mobile,HK
ORD-0015523,S00451535,C010,Email,2024-05-28,2024-05-28 03:12:07,111.11,mobile,US
ORD-0015524,S00451541,C010,Email,2024-05-28,2024-05-28 22:35:57,169.29,mobile,GB
ORD-0015525,S00451545,C010,Email,2024-05-28,2024-05-28 22:26:31,98.58,mobile,HK
ORD-0015526,S00451549,C010,Email,2024-05-29,2024-05-29 15:23:30,127.66,desktop,TW
ORD-0015527,S00451555,C010,Email,2024-05-29,2024-05-29 03:56:39,98.69,mobile,TW
ORD-0015528,S00451562,C010,Email,2024-05-30,2024-05-30 09:29:46,88.85,desktop,HK
ORD-0015529,S00451572,C010,Email,2024-06-01,2024-06-01 23:22:04,85.61,desktop,HK
ORD-0015530,S00451576,C010,Email,2024-06-01,2024-06-01 09:21:22,117.04,desktop,HK
ORD-0015531,S00451578,C010,Email,2024-06-01,2024-06-01 00:54:20,101.93,mobile,HK
ORD-0015532,S00451583,C010,Email,2024-06-01,2024-06-01 23:35:33,120.25,desktop,SG
ORD-0015533,S00451584,C010,Email,2024-06-01,2024-06-01 19:16:56,154.09,desktop,HK
ORD-0015534,S00451585,C010,Email,2024-06-01,2024-06-01 22:24:35,105.4,desktop,HK
ORD-0015535,S00451592,C010,Email,2024-06-02,2024-06-02 22:44:52,107.69,tablet,GB
ORD-0015536,S00451604,C010,Email,2024-06-03,2024-06-03 06:59:06,66.48,mobile,SG
