impression_id,campaign_id,date,impressions,clicks,ctr,spend_usd
IMP-C010-20240510,C010,2024-05-10,460,14,0.030749,1.4
IMP-C010-20240511,C010,2024-05-11,384,8,0.021776,4.6
IMP-C010-20240512,C010,2024-05-12,342,9,0.026964,0.9
IMP-C010-20240513,C010,2024-05-13,342,13,0.038038,1.3
IMP-C010-20240514,C010,2024-05-14,292,10,0.037513,1.0
IMP-C010-20240515,C010,2024-05-15,455,9,0.021614,0.9
IMP-C010-20240516,C010,2024-05-16,258,8,0.032537,6.38
IMP-C010-20240517,C010,2024-05-17,430,7,0.017629,2.8
IMP-C010-20240518,C010,2024-05-18,331,14,0.044494,4.23
IMP-C010-20240519,C010,2024-05-19,95,1,0.015951,0.34
IMP-C010-20240520,C010,2024-05-20,373,5,0.015715,0.5
IMP-C010-20240521,C010,2024-05-21,188,5,0.02694,3.62
IMP-C010-20240522,C010,2024-05-22,432,23,0.054285,7.47
IMP-C010-20240523,C010,2024-05-23,452,23,0.051689,3.98
IMP-C010-20240524,C010,2024-05-24,343,13,0.040392,6.45
IMP-C010-20240525,C010,2024-05-25,316,6,0.019341,0.61
IMP-C010-20240526,C010,2024-05-26,434,16,0.037577,1.6
IMP-C010-20240527,C010,2024-05-27,532,10,0.020306,1.0
IMP-C010-20240528,C010,2024-05-28,278,16,0.06038,2.12
IMP-C010-20240529,C010,2024-05-29,283,10,0.038367,2.91
IMP-C010-20240530,C010,2024-05-30,343,13,0.038087,1.3
IMP-C010-20240531,C010,2024-05-31,315,1,0.005,0.1
IMP-C010-20240601,C010,2024-06-01,522,24,0.047697,2.4
IMP-C010-20240602,C010,2024-06-02,509,13,0.026079,1.3
IMP-C010-20240603,C010,2024-06-03,365,9,0.026501,0.9
IMP-C010-20240604,C010,2024-06-04,462,13,0.029802,3.56
IMP-C010-20240605,C010,2024-06-05,452,14,0.032658,1.4
IMP-C010-20240606,C010,2024-06-06,238,7,0.029785,0.7
IMP-C010-20240607,C010,2024-06-07,367,10,0.027807,8.35
IMP-C010-20240608,C010,2024-06-08,240,1,0.005,0.16
IMP-C010-20240609,C010,2024-06-09,326,10,0.031793,2.35
IMP-C010-20240610,C010,2024-06-10,475,4,0.009913,0.4
IMP-C010-20240611,C010,2024-06-11,398,14,0.037246,10.05
IMP-C010-20240612,C010,2024-06-12,446,12,0.027319,1.2
IMP-C010-20240613,C010,2024-06-13,309,6,0.020888,1.54
IMP-C010-20240614,C010,2024-06-14,383,4,0.012116,0.4
IMP-C010-20240615,C010,2024-06-15,438,14,0.03222,3.23
IMP-C010-20240616,C010,2024-06-16,394,18,0.047517,2.35
IMP-C010-20240617,C010,2024-06-17,325,5,0.017011,0.67
IMP-C010-20240618,C010,2024-06-18,140,3,0.025789,0.3
IMP-C010-20240619,C010,2024-06-19,237,3,0.016861,0.91
IMP-C010-20240620,C010,2024-06-20,380,11,0.029221,1.67
IMP-C010-20240621,C010,2024-06-21,368,15,0.042914,1.5
IMP-C010-20240622,C010,2024-06-22,228,10,0.047562,1.71
IMP-C010-20240623,C010,2024-06-23,306,3,0.012959,0.54
IMP-C010-20240624,C010,2024-06-24,349,16,0.04689,1.6
IMP-C010-20240625,C010,2024-06-25,284,11,0.03875,3.71
IMP-C010-20240626,C010,2024-06-26,375,13,0.036116,1.3
IMP-C010-20240627,C010,2024-06-27,381,15,0.04198,3.71
IMP-C010-20240628,C010,2024-06-28,344,15,0.044228,1.5
IMP-C010-20240629,C010,2024-06-29,544,4,0.007528,0.4
IMP-C010-20240630,C010,2024-06-30,356,9,0.026242,3.26
IMP-C010-20240701,C010,2024-07-01,264,8,0.031129,0.8
IMP-C010-20240702,C010,2024-07-02,386,10,0.027223,1.0
IMP-C010-20240703,C010,2024-07-03,310,6,0.021879,0.88
IMP-C010-20240704,C010,2024-07-04,444,9,0.020821,0.9
IMP-C010-20240705,C010,2024-07-05,415,11,0.02761,3.4
IMP-C010-20240706,C010,2024-07-06,278,1,0.006647,0.1
IMP-C010-20240707,C010,2024-07-07,291,7,0.027055,0.7
IMP-C010-20240708,C010,2024-07-08,426,10,0.024542,1.05
IMP-C010-20240709,C010,2024-07-09,374,11,0.030339,1.1
IMP-C010-20240710,C010,2024-07-10,405,7,0.018452,3.36
IMP-C010-20240711,C010,2024-07-11,338,4,0.012261,0.47
IMP-C010-20240712,C010,2024-07-12,283,10,0.035984,7.23
IMP-C010-20240713,C010,2024-07-13,289,9,0.031988,0.9
IMP-C010-20240714,C010,2024-07-14,400,6,0.017371,0.6
IMP-C010-20240715,C010,2024-07-15,260,9,0.036786,3.26
IMP-C010-20240716,C010,2024-07-16,362,6,0.017627,3.22
IMP-C010-20240717,C010,2024-07-17,292,1,0.005,0.2
IMP-C010-20240718,C010,2024-07-18,260,10,0.039863,1.0
IMP-C010-20240719,C010,2024-07-19,414,18,0.044818,1.8
IMP-C010-20240720,C010,2024-07-20,309,8,0.027092,4.17
IMP-C010-20240721,C010,2024-07-21,300,6,0.020866,1.22
IMP-C010-20240722,C010,2024-07-22,308,9,0.02983,0.9
IMP-C010-20240723,C010,2024-07-23,559,6,0.011827,0.6
IMP-C010-20240724,C010,2024-07-24,357,18,0.050952,1.8
IMP-C010-20240725,C010,2024-07-25,538,19,0.037086,3.52
IMP-C010-20240726,C010,2024-07-26,271,9,0.034854,0.9
IMP-C010-20240727,C010,2024-07-27,473,7,0.016347,0.7
IMP-C010-20240728,C010,2024-07-28,310,5,0.01615,1.41
IMP-C010-20240729,C010,2024-07-29,408,17,0.042508,1.7
IMP-C010-20240730,C010,2024-07-30,455,26,0.058065,2.6
IMP-C010-20240731,C010,2024-07-31,530,13,0.024842,1.3
IMP-C010-20240801,C010,2024-08-01,332,13,0.040578,1.3
IMP-C010-20240802,C010,2024-08-02,305,10,0.035122,1.0
IMP-C010-20240803,C010,2024-08-03,412,12,0.030854,2.45
IMP-C010-20240804,C010,2024-08-04,321,9,0.030781,0.9
IMP-C010-20240805,C010,2024-08-05,475,9,0.020389,3.59
IMP-C010-20240806,C010,2024-08-06,338,10,0.030424,1.0
IMP-C010-20240807,C010,2024-08-07,268,1,0.007063,0.1
IMP-C010-20240808,C010,2024-08-08,330,10,0.030543,3.63
IMP-C010-20240809,C010,2024-08-09,319,5,0.017416,0.5
IMP-C010-20240810,C010,2024-08-10,403,17,0.044598,7.48
IMP-C010-20240811,C010,2024-08-11,423,15,0.035663,8.54
IMP-C010-20240812,C010,2024-08-12,389,13,0.035754,1.3
IMP-C010-20240813,C010,2024-08-13,237,4,0.019794,0.4
IMP-C010-20240814,C010,2024-08-14,365,18,0.051115,1.8
IMP-C010-20240815,C010,2024-08-15,466,10,0.022779,1.0
IMP-C010-20240816,C010,2024-08-16,240,4,0.019092,0.87
IMP-C010-20240817,C010,2024-08-17,360,14,0.039315,1.6
IMP-C010-20240818,C010,2024-08-18,328,17,0.05378,1.7
IMP-C010-20240819,C010,2024-08-19,464,10,0.023185,2.73
IMP-C010-20240820,C010,2024-08-20,443,13,0.030502,1.3
IMP-C010-20240821,C010,2024-08-21,361,15,0.042766,3.27
IMP-C010-20240822,C010,2024-08-22,400,2,0.007333,0.2
IMP-C010-20240823,C010,2024-08-23,397,13,0.032925,5.52
IMP-C010-20240824,C010,2024-08-24,346,11,0.03287,1.1
IMP-C010-20240825,C010,2024-08-25,271,1,0.005,0.19
IMP-C010-20240826,C010,2024-08-26,375,7,0.020582,0.7
IMP-C010-20240827,C010,2024-08-27,416,10,0.024809,2.27
IMP-C010-20240828,C010,2024-08-28,527,2,0.005,0.2
IMP-C010-20240829,C010,2024-08-29,341,15,0.045458,1.5
IMP-C010-20240830,C010,2024-08-30,534,15,0.02963,1.5
IMP-C010-20240831,C010,2024-08-31,342,7,0.022765,2.62
IMP-C010-20240901,C010,2024-09-01,263,8,0.032145,0.8
IMP-C010-20240902,C010,2024-09-02,291,17,0.059032,3.16
IMP-C010-20240903,C010,2024-09-03,415,17,0.041653,1.7
IMP-C010-20240904,C010,2024-09-04,517,2,0.005,0.2
IMP-C010-20240905,C010,2024-09-05,318,11,0.034981,1.38
IMP-C010-20240906,C010,2024-09-06,344,9,0.027856,0.9
IMP-C010-20240907,C010,2024-09-07,225,8,0.036718,2.14
IMP-C010-20240908,C010,2024-09-08,502,9,0.01852,2.41
IMP-C010-20240909,C010,2024-09-09,334,14,0.042286,5.13
IMP-C010-20240910,C010,2024-09-10,379,9,0.023926,3.13
IMP-C010-20240911,C010,2024-09-11,418,8,0.019787,0.8
IMP-C010-20240912,C010,2024-09-12,334,15,0.046185,6.06
IMP-C010-20240913,C010,2024-09-13,259,3,0.013987,1.33
IMP-C010-20240914,C010,2024-09-14,257,8,0.034112,0.8
IMP-C010-20240915,C010,2024-09-15,505,9,0.018755,3.63
IMP-C010-20240916,C010,2024-09-16,376,11,0.031026,1.1
IMP-C010-20240917,C010,2024-09-17,161,4,0.025353,0.54
IMP-C010-20240918,C010,2024-09-18,258,3,0.014936,0.69
IMP-C010-20240919,C010,2024-09-19,410,10,0.026347,2.94
IMP-C010-20240920,C010,2024-09-20,254,6,0.023729,3.33
IMP-C010-20240921,C010,2024-09-21,366,10,0.029516,7.52
IMP-C010-20240922,C010,2024-09-22,234,8,0.037557,4.47
IMP-C010-20240923,C010,2024-09-23,330,12,0.038316,1.2
IMP-C010-20240924,C010,2024-09-24,298,9,0.03262,2.7
IMP-C010-20240925,C010,2024-09-25,460,21,0.046836,2.1
IMP-C010-20240926,C010,2024-09-26,467,11,0.023892,3.64
IMP-C010-20240927,C010,2024-09-27,378,12,0.033348,2.24
IMP-C010-20240928,C010,2024-09-28,215,3,0.014511,0.3
IMP-C010-20240929,C010,2024-09-29,208,7,0.037975,2.25
IMP-C010-20240930,C010,2024-09-30,389,5,0.014546,2.37
IMP-C010-20241001,C010,2024-10-01,543,16,0.029765,3.41
IMP-C010-20241002,C010,2024-10-02,378,12,0.034364,1.2
IMP-C010-20241003,C010,2024-10-03,356,13,0.038869,9.93
IMP-C010-20241004,C010,2024-10-04,233,6,0.026754,0.6
IMP-C010-20241005,C010,2024-10-05,503,10,0.020947,1.0
IMP-C010-20241006,C010,2024-10-06,417,20,0.048932,5.18
IMP-C010-20241007,C010,2024-10-07,378,12,0.03291,5.81
IMP-C010-20241008,C010,2024-10-08,281,7,0.026658,0.7
IMP-C010-20241009,C010,2024-10-09,254,6,0.024059,2.35
IMP-C010-20241010,C010,2024-10-10,410,14,0.035732,1.46
IMP-C010-20241011,C010,2024-10-11,407,7,0.018393,0.7
IMP-C010-20241012,C010,2024-10-12,377,11,0.03133,1.72
IMP-C010-20241013,C010,2024-10-13,347,8,0.023471,8.06
IMP-C010-20241014,C010,2024-10-14,441,14,0.032958,1.4
IMP-C010-20241015,C010,2024-10-15,319,8,0.02643,1.18
IMP-C010-20241016,C010,2024-10-16,190,1,0.009167,0.1
IMP-C010-20241017,C010,2024-10-17,378,9,0.025129,4.53
IMP-C010-20241018,C010,2024-10-18,226,4,0.018984,2.06
IMP-C010-20241019,C010,2024-10-19,371,14,0.038618,9.46
IMP-C010-20241020,C010,2024-10-20,297,7,0.026808,0.7
IMP-C010-20241021,C010,2024-10-21,184,4,0.024275,1.3
IMP-C010-20241022,C010,2024-10-22,408,14,0.035429,1.4
IMP-C010-20241023,C010,2024-10-23,300,12,0.043231,1.2
IMP-C010-20241024,C010,2024-10-24,386,11,0.02996,5.48
IMP-C010-20241025,C010,2024-10-25,447,5,0.012457,0.5
IMP-C010-20241026,C010,2024-10-26,412,11,0.027228,1.1
IMP-C010-20241027,C010,2024-10-27,451,13,0.03025,1.3
IMP-C010-20241028,C010,2024-10-28,430,10,0.023499,5.31
IMP-C010-20241029,C010,2024-10-29,289,10,0.035883,4.9
IMP-C010-20241030,C010,2024-10-30,236,5,0.02388,2.01
IMP-C010-20241031,C010,2024-10-31,464,12,0.025942,1.2
IMP-C010-20241101,C010,2024-11-01,579,24,0.042203,2.4
IMP-C010-20241102,C010,2024-11-02,327,10,0.030703,2.49
IMP-C010-20241103,C010,2024-11-03,433,15,0.036152,1.5
IMP-C010-20241104,C010,2024-11-04,220,5,0.022913,0.5
IMP-C010-20241105,C010,2024-11-05,435,6,0.014097,0.6
IMP-C010-20241106,C010,2024-11-06,407,15,0.038772,6.55
IMP-C010-20241107,C010,2024-11-07,606,11,0.018209,1.1
IMP-C010-20241108,C010,2024-11-08,526,18,0.035621,3.24
IMP-C010-20241109,C010,2024-11-09,232,4,0.017597,0.4
IMP-C010-20241110,C010,2024-11-10,525,19,0.037208,1.96
IMP-C010-20241111,C010,2024-11-11,506,14,0.029018,3.72
IMP-C010-20241112,C010,2024-11-12,504,14,0.028789,1.4
IMP-C010-20241113,C010,2024-11-13,477,16,0.033815,2.24
IMP-C010-20241114,C010,2024-11-14,512,22,0.044113,3.07
IMP-C010-20241115,C010,2024-11-15,392,15,0.038603,1.5
IMP-C010-20241116,C010,2024-11-16,341,10,0.03203,2.15
IMP-C010-20241117,C010,2024-11-17,322,7,0.023406,0.7
IMP-C010-20241118,C010,2024-11-18,411,16,0.039323,4.35
IMP-C010-20241119,C010,2024-11-19,465,9,0.021448,0.9
IMP-C010-20241120,C010,2024-11-20,634,22,0.035105,2.2
IMP-C010-20241121,C010,2024-11-21,552,14,0.027157,1.4
IMP-C010-20241122,C010,2024-11-22,518,9,0.019102,0.9
IMP-C010-20241123,C010,2024-11-23,482,10,0.022007,2.61
IMP-C010-20241124,C010,2024-11-24,686,12,0.018948,1.2
IMP-C010-20241125,C010,2024-11-25,233,6,0.026194,0.6
IMP-C010-20241126,C010,2024-11-26,492,14,0.029591,1.4
IMP-C010-20241127,C010,2024-11-27,255,8,0.031551,0.81
IMP-C010-20241128,C010,2024-11-28,418,3,0.008114,0.6
IMP-C010-20241129,C010,2024-11-29,616,19,0.031336,1.9
IMP-C010-20241130,C010,2024-11-30,473,5,0.011607,1.89
IMP-C010-20241201,C010,2024-12-01,477,3,0.006782,0.3
IMP-C010-20241202,C010,2024-12-02,522,12,0.024003,1.2
IMP-C010-20241203,C010,2024-12-03,324,11,0.034798,1.1
IMP-C010-20241204,C010,2024-12-04,215,5,0.023545,1.77
IMP-C010-20241205,C010,2024-12-05,422,20,0.048856,3.77
IMP-C010-20241206,C010,2024-12-06,507,13,0.026459,1.3
IMP-C010-20241207,C010,2024-12-07,437,10,0.024373,2.19
IMP-C010-20241208,C010,2024-12-08,358,5,0.015089,0.5
IMP-C010-20241209,C010,2024-12-09,707,24,0.034364,3.63
IMP-C010-20241210,C010,2024-12-10,344,12,0.03548,1.2
IMP-C010-20241211,C010,2024-12-11,493,8,0.016281,0.86
IMP-C010-20241212,C010,2024-12-12,418,7,0.018813,1.96
IMP-C010-20241213,C010,2024-12-13,288,10,0.034777,2.65
IMP-C010-20241214,C010,2024-12-14,365,6,0.018156,0.6
IMP-C010-20241215,C010,2024-12-15,500,13,0.026166,2.47
IMP-C010-20241216,C010,2024-12-16,674,14,0.021907,1.4
IMP-C010-20241217,C010,2024-12-17,564,27,0.0482,4.8
IMP-C010-20241218,C010,2024-12-18,340,9,0.026513,0.9
IMP-C010-20241219,C010,2024-12-19,543,6,0.011785,0.6
IMP-C010-20241220,C010,2024-12-20,350,10,0.029522,1.0
IMP-C010-20241221,C010,2024-12-21,488,13,0.028268,1.3
IMP-C010-20241222,C010,2024-12-22,541,14,0.027415,1.4
IMP-C010-20241223,C010,2024-12-23,730,24,0.033717,2.4
IMP-C010-20241224,C010,2024-12-24,633,31,0.050102,3.1
IMP-C010-20241225,C010,2024-12-25,508,8,0.016144,0.8
IMP-C010-20241226,C010,2024-12-26,444,13,0.030218,2.08
IMP-C010-20241227,C010,2024-12-27,533,16,0.030852,1.6
IMP-C010-20241228,C010,2024-12-28,358,7,0.021443,0.7
IMP-C010-20241229,C010,2024-12-29,590,8,0.014045,0.8
IMP-C010-20241230,C010,2024-12-30,579,14,0.024401,2.77
IMP-C010-20241231,C010,2024-12-31,451,14,0.031081,1.4
IMP-C011-20240101,C011,2024-01-01,50,0,0.0,0.0
IMP-C011-20240102,C011,2024-01-02,50,0,0.0,0.0
IMP-C011-20240103,C011,2024-01-03,50,0,0.0,0.0
IMP-C011-20240104,C011,2024-01-04,50,0,0.0,0.0
IMP-C011-20240105,C011,2024-01-05,50,0,0.0,0.0
IMP-C011-20240106,C011,2024-01-06,50,0,0.0,0.0
IMP-C011-20240107,C011,2024-01-07,50,0,0.0,0.0
IMP-C011-20240108,C011,2024-01-08,50,0,0.0,0.0
IMP-C011-20240109,C011,2024-01-09,50,0,0.0,0.0
IMP-C011-20240110,C011,2024-01-10,50,0,0.0,0.0
IMP-C011-20240111,C011,2024-01-11,50,0,0.0,0.0
IMP-C011-20240112,C011,2024-01-12,50,0,0.0,0.0
IMP-C011-20240113,C011,2024-01-13,50,0,0.0,0.0
IMP-C011-20240114,C011,2024-01-14,50,0,0.0,0.0
IMP-C011-20240115,C011,2024-01-15,50,0,0.0,0.0
IMP-C011-20240116,C011,2024-01-16,50,0,0.0,0.0
IMP-C011-20240117,C011,2024-01-17,50,0,0.0,0.0
IMP-C011-20240118,C011,2024-01-18,50,0,0.0,0.0
IMP-C011-20240119,C011,2024-01-19,50,0,0.0,0.0
IMP-C011-20240120,C011,2024-01-20,50,0,0.0,0.0
IMP-C011-20240121,C011,2024-01-21,50,0,0.0,0.0
IMP-C011-20240122,C011,2024-01-22,50,0,0.0,0.0
IMP-C011-20240123,C011,2024-01-23,50,0,0.0,0.0
IMP-C011-20240124,C011,2024-01-24,50,0,0.0,0.0
IMP-C011-20240125,C011,2024-01-25,50,0,0.0,0.0
IMP-C011-20240126,C011,2024-01-26,50,0,0.0,0.0
IMP-C011-20240127,C011,2024-01-27,50,0,0.0,0.0
IMP-C011-20240128,C011,2024-01-28,50,0,0.0,0.0
IMP-C011-20240129,C011,2024-01-29,50,0,0.0,0.0
IMP-C011-20240130,C011,2024-01-30,50,0,0.0,0.0
IMP-C011-20240131,C011,2024-01-31,50,0,0.0,0.0
IMP-C011-20240201,C011,2024-02-01,50,0,0.0,0.0
IMP-C011-20240202,C011,2024-02-02,50,0,0.0,0.0
IMP-C011-20240203,C011,2024-02-03,50,0,0.0,0.0
IMP-C011-20240204,C011,2024-02-04,50,0,0.0,0.0
IMP-C011-20240205,C011,2024-02-05,50,0,0.0,0.0
IMP-C011-20240206,C011,2024-02-06,50,0,0.0,0.0
IMP-C011-20240207,C011,2024-02-07,50,0,0.0,0.0
IMP-C011-20240208,C011,2024-02-08,50,0,0.0,0.0
IMP-C011-20240209,C011,2024-02-09,50,0,0.0,0.0
IMP-C011-20240210,C011,2024-02-10,50,0,0.0,0.0
IMP-C011-20240211,C011,2024-02-11,50,0,0.0,0.0
IMP-C011-20240212,C011,2024-02-12,50,0,0.0,0.0
IMP-C011-20240213,C011,2024-02-13,50,0,0.0,0.0
IMP-C011-20240214,C011,2024-02-14,50,0,0.0,0.0
IMP-C011-20240215,C011,2024-02-15,50,0,0.0,0.0
IMP-C011-20240216,C011,2024-02-16,50,0,0.0,0.0
IMP-C011-20240217,C011,2024-02-17,50,0,0.0,0.0
IMP-C011-20240218,C011,2024-02-18,50,0,0.0,0.0
IMP-C011-20240219,C011,2024-02-19,50,0,0.0,0.0
IMP-C011-20240220,C011,2024-02-20,50,0,0.0,0.0
IMP-C011-20240221,C011,2024-02-21,50,0,0.0,0.0
IMP-C011-20240222,C011,2024-02-22,50,0,0.0,0.0
IMP-C011-20240223,C011,2024-02-23,50,0,0.0,0.0
IMP-C011-20240224,C011,2024-02-24,50,0,0.0,0.0
IMP-C011-20240225,C011,2024-02-25,50,0,0.0,0.0
IMP-C011-20240226,C011,2024-02-26,50,0,0.0,0.0
IMP-C011-20240227,C011,2024-02-27,50,0,0.0,0.0
IMP-C011-20240228,C011,2024-02-28,50,0,0.0,0.0
IMP-C011-20240229,C011,2024-02-29,50,0,0.0,0.0
IMP-C011-20240301,C011,2024-03-01,50,0,0.0,0.0
IMP-C011-20240302,C011,2024-03-02,50,0,0.0,0.0
IMP-C011-20240303,C011,2024-03-03,50,0,0.0,0.0
IMP-C011-20240304,C011,2024-03-04,50,0,0.0,0.0
IMP-C011-20240305,C011,2024-03-05,50,0,0.0,0.0
IMP-C011-20240306,C011,2024-03-06,50,0,0.0,0.0
IMP-C011-20240307,C011,2024-03-07,50,0,0.0,0.0
IMP-C011-20240308,C011,2024-03-08,50,0,0.0,0.0
IMP-C011-20240309,C011,2024-03-09,50,0,0.0,0.0
IMP-C011-20240310,C011,2024-03-10,50,0,0.0,0.0
IMP-C011-20240311,C011,2024-03-11,50,0,0.0,0.0
IMP-C011-20240312,C011,2024-03-12,50,0,0.0,0.0
IMP-C011-20240313,C011,2024-03-13,50,0,0.0,0.0
IMP-C011-20240314,C011,2024-03-14,50,0,0.0,0.0
IMP-C011-20240315,C011,2024-03-15,50,0,0.0,0.0
IMP-C011-20240316,C011,2024-03-16,50,0,0.0,0.0
IMP-C011-20240317,C011,2024-03-17,50,0,0.0,0.0
IMP-C011-20240318,C011,2024-03-18,50,0,0.0,0.0
IMP-C011-20240319,C011,2024-03-19,50,0,0.0,0.0
IMP-C011-20240320,C011,2024-03-20,50,0,0.0,0.0
IMP-C011-20240321,C011,2024-03-21,50,0,0.0,0.0
IMP-C011-20240322,C011,2024-03-22,50,0,0.0,0.0
IMP-C011-20240323,C011,2024-03-23,50,0,0.0,0.0
IMP-C011-20240324,C011,2024-03-24,50,0,0.0,0.0
IMP-C011-20240325,C011,2024-03-25,50,0,0.0,0.0
IMP-C011-20240326,C011,2024-03-26,50,0,0.0,0.0
IMP-C011-20240327,C011,2024-03-27,50,0,0.0,0.0
IMP-C011-20240328,C011,2024-03-28,50,0,0.0,0.0
IMP-C011-20240329,C011,2024-03-29,50,0,0.0,0.0
IMP-C011-20240330,C011,2024-03-30,50,0,0.0,0.0
IMP-C011-20240331,C011,2024-03-31,50,0,0.0,0.0
IMP-C011-20240401,C011,2024-04-01,50,0,0.0,0.0
IMP-C011-20240402,C011,2024-04-02,50,0,0.0,0.0
IMP-C011-20240403,C011,2024-04-03,50,0,0.0,0.0
IMP-C011-20240404,C011,2024-04-04,50,0,0.0,0.0
IMP-C011-20240405,C011,2024-04-05,50,0,0.0,0.0
IMP-C011-20240406,C011,2024-04-06,50,0,0.0,0.0
IMP-C011-20240407,C011,2024-04-07,50,0,0.0,0.0
IMP-C011-20240408,C011,2024-04-08,50,0,0.0,0.0
IMP-C011-20240409,C011,2024-04-09,50,0,0.0,0.0
IMP-C011-20240410,C011,2024-04-10,50,0,0.0,0.0
IMP-C011-20240411,C011,2024-04-11,50,0,0.0,0.0
IMP-C011-20240412,C011,2024-04-12,50,0,0.0,0.0
IMP-C011-20240413,C011,2024-04-13,50,0,0.0,0.0
IMP-C011-20240414,C011,2024-04-14,50,0,0.0,0.0
IMP-C011-20240415,C011,2024-04-15,50,0,0.0,0.0
IMP-C011-20240416,C011,2024-04-16,50,0,0.0,0.0
IMP-C011-20240417,C011,2024-04-17,50,0,0.0,0.0
IMP-C011-20240418,C011,2024-04-18,50,0,0.0,0.0
IMP-C011-20240419,C011,2024-04-19,50,0,0.0,0.0
IMP-C011-20240420,C011,2024-04-20,50,0,0.0,0.0
IMP-C011-20240421,C011,2024-04-21,50,0,0.0,0.0
IMP-C011-20240422,C011,2024-04-22,50,0,0.0,0.0
IMP-C011-20240423,C011,2024-04-23,50,0,0.0,0.0
IMP-C011-20240424,C011,2024-04-24,50,0,0.0,0.0
IMP-C011-20240425,C011,2024-04-25,50,0,0.0,0.0
IMP-C011-20240426,C011,2024-04-26,50,0,0.0,0.0
IMP-C011-20240427,C011,2024-04-27,50,0,0.0,0.0
IMP-C011-20240428,C011,2024-04-28,50,0,0.0,0.0
IMP-C011-20240429,C011,2024-04-29,50,0,0.0,0.0
IMP-C011-20240430,C011,2024-04-30,50,0,0.0,0.0
IMP-C011-20240501,C011,2024-05-01,50,0,0.0,0.0
IMP-C011-20240502,C011,2024-05-02,50,0,0.0,0.0
IMP-C011-20240503,C011,2024-05-03,50,0,0.0,0.0
IMP-C011-20240504,C011,2024-05-04,50,0,0.0,0.0
IMP-C011-20240505,C011,2024-05-05,50,0,0.0,0.0
IMP-C011-20240506,C011,2024-05-06,50,0,0.0,0.0
IMP-C011-20240507,C011,2024-05-07,50,0,0.0,0.0
IMP-C011-20240508,C011,2024-05-08,50,0,0.0,0.0
IMP-C011-20240509,C011,2024-05-09,50,0,0.0,0.0
IMP-C011-20240510,C011,2024-05-10,50,0,0.0,0.0
IMP-C011-20240511,C011,2024-05-11,50,0,0.0,0.0
IMP-C011-20240512,C011,2024-05-12,50,0,0.0,0.0
IMP-C011-20240513,C011,2024-05-13,50,0,0.0,0.0
IMP-C011-20240514,C011,2024-05-14,50,0,0.0,0.0
IMP-C011-20240515,C011,2024-05-15,50,0,0.0,0.0
IMP-C011-20240516,C011,2024-05-16,50,0,0.0,0.0
IMP-C011-20240517,C011,2024-05-17,50,0,0.0,0.0
IMP-C011-20240518,C011,2024-05-18,50,0,0.0,0.0
IMP-C011-20240519,C011,2024-05-19,50,0,0.0,0.0
IMP-C011-20240520,C011,2024-05-20,50,0,0.0,0.0
IMP-C011-20240521,C011,2024-05-21,50,0,0.0,0.0
IMP-C011-20240522,C011,2024-05-22,50,0,0.0,0.0
IMP-C011-20240523,C011,2024-05-23,50,0,0.0,0.0
IMP-C011-20240524,C011,2024-05-24,50,0,0.0,0.0
IMP-C011-20240525,C011,2024-05-25,50,0,0.0,0.0
IMP-C011-20240526,C011,2024-05-26,50,0,0.0,0.0
IMP-C011-20240527,C011,2024-05-27,50,0,0.0,0.0
IMP-C011-20240528,C011,2024-05-28,50,0,0.0,0.0
IMP-C011-20240529,C011,2024-05-29,50,0,0.0,0.0
IMP-C011-20240530,C011,2024-05-30,50,0,0.0,0.0
IMP-C011-20240531,C011,2024-05-31,50,0,0.0,0.0
IMP-C011-20240601,C011,2024-06-01,50,0,0.0,0.0
IMP-C011-20240602,C011,2024-06-02,50,0,0.0,0.0
IMP-C011-20240603,C011,2024-06-03,50,0,0.0,0.0
IMP-C011-20240604,C011,2024-06-04,50,0,0.0,0.0
IMP-C011-20240605,C011,2024-06-05,50,0,0.0,0.0
IMP-C011-20240606,C011,2024-06-06,50,0,0.0,0.0
IMP-C011-20240607,C011,2024-06-07,50,0,0.0,0.0
IMP-C011-20240608,C011,2024-06-08,50,0,0.0,0.0
IMP-C011-20240609,C011,2024-06-09,50,0,0.0,0.0
IMP-C011-20240610,C011,2024-06-10,50,0,0.0,0.0
IMP-C011-20240611,C011,2024-06-11,50,0,0.0,0.0
IMP-C011-20240612,C011,2024-06-12,50,0,0.0,0.0
IMP-C011-20240613,C011,2024-06-13,50,0,0.0,0.0
IMP-C011-20240614,C011,2024-06-14,50,0,0.0,0.0
IMP-C011-20240615,C011,2024-06-15,50,0,0.0,0.0
IMP-C011-20240616,C011,2024-06-16,50,0,0.0,0.0
IMP-C011-20240617,C011,2024-06-17,50,0,0.0,0.0
IMP-C011-20240618,C011,2024-06-18,50,0,0.0,0.0
IMP-C011-20240619,C011,2024-06-19,50,0,0.0,0.0
IMP-C011-20240620,C011,2024-06-20,50,0,0.0,0.0
IMP-C011-20240621,C011,2024-06-21,50,0,0.0,0.0
IMP-C011-20240622,C011,2024-06-22,50,0,0.0,0.0
IMP-C011-20240623,C011,2024-06-23,50,0,0.0,0.0
IMP-C011-20240624,C011,2024-06-24,50,0,0.0,0.0
IMP-C011-20240625,C011,2024-06-25,50,0,0.0,0.0
IMP-C011-20240626,C011,2024-06-26,50,0,0.0,0.0
IMP-C011-20240627,C011,2024-06-27,50,0,0.0,0.0
IMP-C011-20240628,C011,2024-06-28,50,0,0.0,0.0
